15;Jennifer Peterson;Canada;Arquivo II;Os Paralamas Do Sucesso;Busca Vida;Latin
15;Jennifer Peterson;Canada;Arquivo II;Os Paralamas Do Sucesso;Ela Disse Adeus;Latin
15;Jennifer Peterson;Canada;Arquivo II;Os Paralamas Do Sucesso;Tendo A Lua;Latin
15;Jennifer Peterson;Canada;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso;Óculos;Latin
15;Jennifer Peterson;Canada;BBC Sessions [Disc 2] [Live];Led Zeppelin;Dazed And Confused;Rock
15;Jennifer Peterson;Canada;Cafezinho;João Suplicy;Enquanto O Dia Não Vem;World
15;Jennifer Peterson;Canada;Cafezinho;João Suplicy;Voce Inteira;World
15;Jennifer Peterson;Canada;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Tarde Em Itapoã;Latin
15;Jennifer Peterson;Canada;Coda;Led Zeppelin;Walter's Walk;Rock
15;Jennifer Peterson;Canada;House of Pain;House Of Pain;Danny Boy, Danny Boy;Hip Hop/Rap
15;Jennifer Peterson;Canada;House of Pain;House Of Pain;One For The Road;Hip Hop/Rap
15;Jennifer Peterson;Canada;House of Pain;House Of Pain;Put Your Head Out;Hip Hop/Rap
15;Jennifer Peterson;Canada;Houses Of The Holy;Led Zeppelin;Dancing Days;Rock
15;Jennifer Peterson;Canada;In Through The Out Door;Led Zeppelin;All My Love;Rock
15;Jennifer Peterson;Canada;Jorge Ben Jor 25 Anos;Jorge Ben;Filho Maravilha;Latin
15;Jennifer Peterson;Canada;Jorge Ben Jor 25 Anos;Jorge Ben;Salve Simpatia;Latin
15;Jennifer Peterson;Canada;Jota Quest-1995;Jota Quest;Dance Enquanto é Tempo;Latin
15;Jennifer Peterson;Canada;Living After Midnight;Judas Priest;Turbo Lover;Metal
15;Jennifer Peterson;Canada;LOST, Season 4;Lost;The Beginning of the End;Drama
15;Jennifer Peterson;Canada;Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro;O Rappa;Chapa o Coco;Electronica/Dance
15;Jennifer Peterson;Canada;Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro;O Rappa;Funk de Bamba;Electronica/Dance
15;Jennifer Peterson;Canada;Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro;O Rappa;Todo o Carnaval tem seu Fim;Electronica/Dance
15;Jennifer Peterson;Canada;Rock In Rio [CD1];Iron Maiden;Blood Brothers;Metal
15;Jennifer Peterson;Canada;Rock In Rio [CD1];Iron Maiden;Ghost Of The Navigator;Metal
15;Jennifer Peterson;Canada;Rock In Rio [CD1];Iron Maiden;Intro;Metal
15;Jennifer Peterson;Canada;Rock In Rio [CD1];Iron Maiden;Wrathchild;Metal
15;Jennifer Peterson;Canada;Surfing with the Alien (Remastered);Joe Satriani;Satch Boogie;Rock
15;Jennifer Peterson;Canada;Unplugged [Live];Kiss;Every Time I Look At You;Rock
15;Jennifer Peterson;Canada;Unplugged [Live];Kiss;Plaster Caster;Rock
15;Jennifer Peterson;Canada;Use Your Illusion I;Guns N' Roses;Bad Obsession;Rock
15;Jennifer Peterson;Canada;Use Your Illusion I;Guns N' Roses;Perfect Crime;Rock
15;Jennifer Peterson;Canada;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius;Canto De Ossanha;Bossa Nova
15;Jennifer Peterson;Canada;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius;Samba Da Volta;Bossa Nova
16;Frank Harris;USA;Black Album;Metallica;Holier Than Thou;Metal
16;Frank Harris;USA;Black Album;Metallica;My Friend Of Misery;Metal
16;Frank Harris;USA;Black Album;Metallica;Through The Never;Metal
16;Frank Harris;USA;Brave New World;Iron Maiden;Ghost Of The Navigator;Rock
16;Frank Harris;USA;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Eu Vim Da Bahia - Live;Latin
16;Frank Harris;USA;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Tanto Tempo;Latin
16;Frank Harris;USA;Dance Of Death;Iron Maiden;Age Of Innocence;Heavy Metal
16;Frank Harris;USA;Dance Of Death;Iron Maiden;Wildest Dreams;Heavy Metal
16;Frank Harris;USA;Diver Down;Van Halen;Hang 'Em High;Rock
16;Frank Harris;USA;Diver Down;Van Halen;Little Guitars (Intro);Rock
16;Frank Harris;USA;Fear Of The Dark;Iron Maiden;Chains Of Misery;Rock
16;Frank Harris;USA;Garage Inc. (Disc 2);Metallica;Blitzkrieg;Metal
16;Frank Harris;USA;Garage Inc. (Disc 2);Metallica;So What;Metal
16;Frank Harris;USA;Garage Inc. (Disc 2);Metallica;The Wait;Metal
16;Frank Harris;USA;Heart of the Night;Spyro Gyra;Valentino's;Jazz
16;Frank Harris;USA;Iron Maiden;Iron Maiden;05 - Phantom of the Opera;Blues
16;Frank Harris;USA;Killers;Iron Maiden;Genghis Khan;Heavy Metal
16;Frank Harris;USA;Live After Death;Iron Maiden;Running Free;Metal
16;Frank Harris;USA;Live After Death;Iron Maiden;The Trooper;Metal
16;Frank Harris;USA;Live At Donington 1992 (Disc 1);Iron Maiden;From Here To Eternity;Rock
16;Frank Harris;USA;Live At Donington 1992 (Disc 2);Iron Maiden;Heaven Can Wait;Rock
16;Frank Harris;USA;No Prayer For The Dying;Iron Maiden;Holy Smoke;Metal
16;Frank Harris;USA;Piece Of Mind;Iron Maiden;Where Eagles Dare;Metal
16;Frank Harris;USA;Powerslave;Iron Maiden;Aces High;Metal
16;Frank Harris;USA;Quanta Gente Veio Ver (Live);Gilberto Gil;A Novidade (Live);Latin
16;Frank Harris;USA;Quanta Gente Veio Ver (Live);Gilberto Gil;De Ouro E Marfim (Live);Latin
16;Frank Harris;USA;Quanta Gente Veio Ver (Live);Gilberto Gil;Opachorô (Live);Latin
16;Frank Harris;USA;Quanta Gente Veio ver--Bônus De Carnaval;Gilberto Gil;Lamento De Carnaval;Jazz
16;Frank Harris;USA;Rock In Rio [CD1];Iron Maiden;The Wicker Man;Metal
16;Frank Harris;USA;The Best Of Van Halen, Vol. I;Van Halen;Ain't Talkin' 'bout Love;Rock
16;Frank Harris;USA;The Best Of Van Halen, Vol. I;Van Halen;Can't Stop Loving You;Rock
16;Frank Harris;USA;The Best Of Van Halen, Vol. I;Van Halen;Panama;Rock
16;Frank Harris;USA;The Cream Of Clapton;Eric Clapton;Promises;Blues
16;Frank Harris;USA;UB40 The Best Of - Volume Two [UK];UB40;Bring Me Your Cup;Reggae
16;Frank Harris;USA;UB40 The Best Of - Volume Two [UK];UB40;Homely Girl;Reggae
16;Frank Harris;USA;Unplugged;Eric Clapton;Signe;Blues
16;Frank Harris;USA;Van Halen;Van Halen;You Really Got Me;Rock
16;Frank Harris;USA;Zooropa;U2;The First Time;Rock
17;Jack Smith;USA;Acústico;Titãs;A Melhor Forma;Alternative & Punk
17;Jack Smith;USA;Acústico;Titãs;Homem Primata;Alternative & Punk
17;Jack Smith;USA;Acústico;Titãs;O Pulso;Alternative & Punk
17;Jack Smith;USA;As Canções de Eu Tu Eles;Gilberto Gil;Assum Preto;Soundtrack
17;Jack Smith;USA;Battlestar Galactica, Season 3;Battlestar Galactica;Exodus, Pt. 2;TV Shows
17;Jack Smith;USA;Battlestar Galactica, Season 3;Battlestar Galactica;The Passage;Science Fiction
17;Jack Smith;USA;Deixa Entrar;Falamansa;Zeca Violeiro;Latin
17;Jack Smith;USA;Heart of the Night;Spyro Gyra;As We Sleep;Jazz
17;Jack Smith;USA;Heart of the Night;Spyro Gyra;Believe;Jazz
17;Jack Smith;USA;In Your Honor [Disc 1];Foo Fighters;No Way Back;Rock
17;Jack Smith;USA;In Your Honor [Disc 2];Foo Fighters;Razor;Rock
17;Jack Smith;USA;In Your Honor [Disc 2];Foo Fighters;Still;Rock
17;Jack Smith;USA;My Way: The Best Of Frank Sinatra [Disc 1];Frank Sinatra;Bad, Bad Leroy Brown;Easy Listening
17;Jack Smith;USA;My Way: The Best Of Frank Sinatra [Disc 1];Frank Sinatra;My Kind Of Town;Easy Listening
17;Jack Smith;USA;My Way: The Best Of Frank Sinatra [Disc 1];Frank Sinatra;New York, New York;Easy Listening
17;Jack Smith;USA;One By One;Foo Fighters;Overdrive;Alternative & Punk
17;Jack Smith;USA;Prenda Minha;Caetano Veloso;Meditação;Latin
17;Jack Smith;USA;Quanta Gente Veio Ver (Live);Gilberto Gil;Copacabana (Live);Latin
17;Jack Smith;USA;Quanta Gente Veio Ver (Live);Gilberto Gil;Is This Love (Live);Latin
17;Jack Smith;USA;ReLoad;Metallica;Attitude;Metal
17;Jack Smith;USA;Ride The Lightning;Metallica;Creeping Death;Metal
17;Jack Smith;USA;Ride The Lightning;Metallica;For Whom The Bell Tolls;Metal
17;Jack Smith;USA;Roda De Funk;Funk Como Le Gusta;Divirta-Se (Saindo Da Sua);Latin
17;Jack Smith;USA;Roda De Funk;Funk Como Le Gusta;Zambação;Latin
17;Jack Smith;USA;Serie Sem Limite (Disc 2);Tim Maia;Formigueiro;Latin
17;Jack Smith;USA;St. Anger;Metallica;All Within My Hands;Metal
17;Jack Smith;USA;St. Anger;Metallica;Shoot Me Again;Metal
17;Jack Smith;USA;St. Anger;Metallica;Some Kind Of Monster;Metal
17;Jack Smith;USA;The Colour And The Shape;Foo Fighters;My Hero;Rock
17;Jack Smith;USA;Use Your Illusion I;Guns N' Roses;Dead Horse;Rock
17;Jack Smith;USA;Use Your Illusion I;Guns N' Roses;Don't Damn Me;Rock
17;Jack Smith;USA;Use Your Illusion I;Guns N' Roses;Double Talkin' Jive;Rock
17;Jack Smith;USA;Use Your Illusion I;Guns N' Roses;The Garden;Rock
17;Jack Smith;USA;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius;Formosa;Bossa Nova
17;Jack Smith;USA;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius;Minha Namorada;Bossa Nova
17;Jack Smith;USA;Volume Dois;Titãs;Caras Como Eu;Alternative & Punk
17;Jack Smith;USA;Volume Dois;Titãs;Lugar Nenhum;Alternative & Punk
17;Jack Smith;USA;Volume Dois;Titãs;Toda Cor;Alternative & Punk
18;Michelle Brooks;USA;[1997] Black Light Syndrome;Terry Bozzio, Tony Levin & Steve Stevens;Duende;Rock
18;Michelle Brooks;USA;Back to Black;Amy Winehouse;Rehab;R&B/Soul
18;Michelle Brooks;USA;Cássia Eller - Coleção Sem Limite [Disc 2];Cássia Eller;Palavras Ao Vento;Latin
18;Michelle Brooks;USA;Cássia Eller - Sem Limite [Disc 1];Cássia Eller;Metrô. Linha 743;Latin
18;Michelle Brooks;USA;Cássia Eller - Sem Limite [Disc 1];Cássia Eller;Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos);Latin
18;Michelle Brooks;USA;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Abrir A Porta;Latin
18;Michelle Brooks;USA;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Linha Do Horizonte;Latin
18;Michelle Brooks;USA;Come Taste The Band;Deep Purple;You Keep On Moving;Rock
18;Michelle Brooks;USA;Core;Stone Temple Pilots;Piece Of Pie;Rock
18;Michelle Brooks;USA;Core;Stone Temple Pilots;Sex Type Thing;Rock
18;Michelle Brooks;USA;Fireball;Deep Purple;No No No;Rock
18;Michelle Brooks;USA;In Step;Stevie Ray Vaughan & Double Trouble;Travis Walk;Blues
18;Michelle Brooks;USA;IV;Led Zeppelin;When The Levee Breaks;Rock
18;Michelle Brooks;USA;Knocking at Your Back Door: The Best Of Deep Purple in the 80's;Deep Purple;Nobody's Home;Rock
18;Michelle Brooks;USA;Led Zeppelin I;Led Zeppelin;Dazed and Confused;Rock
18;Michelle Brooks;USA;Led Zeppelin I;Led Zeppelin;I Can't Quit You Baby;Rock
18;Michelle Brooks;USA;Led Zeppelin II;Led Zeppelin;Ramble On;Rock
18;Michelle Brooks;USA;Led Zeppelin II;Led Zeppelin;The Lemon Song;Rock
18;Michelle Brooks;USA;Led Zeppelin III;Led Zeppelin;Friends;Rock
18;Michelle Brooks;USA;Live [Disc 1];The Black Crowes;Sting Me;Blues
18;Michelle Brooks;USA;Machine Head;Deep Purple;Maybe I'm A Leo;Rock
18;Michelle Brooks;USA;Mezmerize;System Of A Down;B.Y.O.B.;Metal
18;Michelle Brooks;USA;Mezmerize;System Of A Down;Question!;Metal
18;Michelle Brooks;USA;Morning Dance;Spyro Gyra;End Of Romanticism;Jazz
18;Michelle Brooks;USA;Morning Dance;Spyro Gyra;Rasul;Jazz
18;Michelle Brooks;USA;Outbreak;Dennis Chambers;Otay;Jazz
18;Michelle Brooks;USA;Prenda Minha;Caetano Veloso;Eclipse Oculto;Latin
18;Michelle Brooks;USA;Prenda Minha;Caetano Veloso;Terra;Latin
18;Michelle Brooks;USA;Purpendicular;Deep Purple;Sometimes I Feel Like Screaming;Rock
18;Michelle Brooks;USA;Slaves And Masters;Deep Purple;King Of Dreams;Rock
18;Michelle Brooks;USA;Stormbringer;Deep Purple;Stormbringer;Rock
18;Michelle Brooks;USA;The Battle Rages On;Deep Purple;One Man's Meat;Rock
18;Michelle Brooks;USA;The Battle Rages On;Deep Purple;The Battle Rages On;Rock
18;Michelle Brooks;USA;Unplugged;Eric Clapton;Hey Hey;Blues
18;Michelle Brooks;USA;Unplugged;Eric Clapton;Layla;Blues
18;Michelle Brooks;USA;Unplugged;Eric Clapton;Lonely Stranger;Blues
18;Michelle Brooks;USA;Unplugged;Eric Clapton;Walkin' Blues;Blues
18;Michelle Brooks;USA;Vault: Def Leppard's Greatest Hits;Def Leppard;When Love & Hate Collide;Rock
19;Tim Goyer;USA;Back to Black;Amy Winehouse;Me & Mr. Jones;R&B/Soul
19;Tim Goyer;USA;Back to Black;Amy Winehouse;You Know I'm No Good;R&B/Soul
19;Tim Goyer;USA;Beyond Good And Evil;The Cult;Speed Of Light;Rock
19;Tim Goyer;USA;Beyond Good And Evil;The Cult;Take The Power;Rock
19;Tim Goyer;USA;Djavan Ao Vivo - Vol. 02;Djavan;Esquinas;Latin
19;Tim Goyer;USA;Djavan Ao Vivo - Vol. 1;Djavan;Açai;Latin
19;Tim Goyer;USA;Djavan Ao Vivo - Vol. 1;Djavan;Um Amor Puro;Latin
19;Tim Goyer;USA;Elis Regina-Minha História;Elis Regina;Fascinação;Latin
19;Tim Goyer;USA;Heart of the Night;Spyro Gyra;J Squared;Jazz
19;Tim Goyer;USA;International Superhits;Green Day;Maria;Alternative & Punk
19;Tim Goyer;USA;Outbreak;Dennis Chambers;Baltimore, DC;Jazz
19;Tim Goyer;USA;Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK];The Cult;Edie (Ciao Baby);Rock
19;Tim Goyer;USA;Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK];The Cult;Spirit Walker;Rock
19;Tim Goyer;USA;Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK];The Cult;Sun King;Rock
19;Tim Goyer;USA;Purpendicular;Deep Purple;Hey Cisco;Rock
19;Tim Goyer;USA;Rock In Rio [CD2];Iron Maiden;Dream Of Mirrors;Rock
19;Tim Goyer;USA;Rock In Rio [CD2];Iron Maiden;Iron Maiden;Rock
19;Tim Goyer;USA;Rock In Rio [CD2];Iron Maiden;Run To The Hills;Rock
19;Tim Goyer;USA;Seventh Son of a Seventh Son;Iron Maiden;Only the Good Die Young;Metal
19;Tim Goyer;USA;Seventh Son of a Seventh Son;Iron Maiden;The Evil That Men Do;Metal
19;Tim Goyer;USA;Slaves And Masters;Deep Purple;Fortuneteller;Rock
19;Tim Goyer;USA;Somewhere in Time;Iron Maiden;Heaven Can Wait;Metal
19;Tim Goyer;USA;Stormbringer;Deep Purple;High Ball Shooter;Rock
19;Tim Goyer;USA;The Battle Rages On;Deep Purple;A Twist In The Tail;Rock
19;Tim Goyer;USA;The Cream Of Clapton;Eric Clapton;Lay Down Sally;Blues
19;Tim Goyer;USA;The Cream Of Clapton;Eric Clapton;Sunshine Of Your Love;Blues
19;Tim Goyer;USA;The Doors;The Doors;Twentienth Century Fox;Rock
19;Tim Goyer;USA;The Office, Season 3;The Office;Gay Witch Hunt;TV Shows
19;Tim Goyer;USA;The Singles;The Clash;Clash City Rockers;Alternative & Punk
19;Tim Goyer;USA;The Singles;The Clash;Know Your Rights;Alternative & Punk
19;Tim Goyer;USA;The Singles;The Clash;Train In Vain;Alternative & Punk
19;Tim Goyer;USA;Unplugged;Eric Clapton;Tears In Heaven;Blues
19;Tim Goyer;USA;Vault: Def Leppard's Greatest Hits;Def Leppard;Animal;Rock
19;Tim Goyer;USA;Vault: Def Leppard's Greatest Hits;Def Leppard;Hysteria;Rock
19;Tim Goyer;USA;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius;Berimbau;Bossa Nova
19;Tim Goyer;USA;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius;Carta Ao Tom 74;Bossa Nova
19;Tim Goyer;USA;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius;Pot-Pourri N.º 2;Bossa Nova
19;Tim Goyer;USA;Vozes do MPB;Various Artists;Pela Luz dos Olhos Teus (Miúcha e Tom Jobim);Latin
20;Dan Miller;USA;All That You Can't Leave Behind;U2;Peace On Earth;Rock
20;Dan Miller;USA;Blood Sugar Sex Magik;Red Hot Chili Peppers;I Could Have Lied;Alternative & Punk
20;Dan Miller;USA;Blood Sugar Sex Magik;Red Hot Chili Peppers;Naked In The Rain;Alternative & Punk
20;Dan Miller;USA;By The Way;Red Hot Chili Peppers;By The Way;Rock
20;Dan Miller;USA;By The Way;Red Hot Chili Peppers;Can't Stop;Rock
20;Dan Miller;USA;By The Way;Red Hot Chili Peppers;On Mercury;Rock
20;Dan Miller;USA;Cesta Básica;Raimundos;Puteiro Em João Pessoa;Alternative & Punk
20;Dan Miller;USA;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Bumbo Da Mangueira;Latin
20;Dan Miller;USA;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Momentos Que Marcam;Latin
20;Dan Miller;USA;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Santo Antonio;Latin
20;Dan Miller;USA;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Só Tinha De Ser Com Você;Latin
20;Dan Miller;USA;Faceless;Godsmack;Changes;Metal
20;Dan Miller;USA;Faceless;Godsmack;I Fucking Hate You;Metal
20;Dan Miller;USA;Minha História;Os Mutantes;Posso Perder Minha Mulher, Minha Mãe, Desde Que Eu Tenha O Rock And Roll;Alternative & Punk
20;Dan Miller;USA;MK III The Final Concerts [Disc 1];Deep Purple;You Fool No One;Rock
20;Dan Miller;USA;Prenda Minha;Caetano Veloso;Bem Devagar;Latin
20;Dan Miller;USA;Prenda Minha;Caetano Veloso;Saudosismo;Latin
20;Dan Miller;USA;Raul Seixas;Raul Seixas;O Dia Em Que A Terra Parou;Rock
20;Dan Miller;USA;Raul Seixas;Raul Seixas;Rock Das Aranhas (Ao Vivo) (Live);Rock
20;Dan Miller;USA;Raul Seixas;Raul Seixas;Todo Mundo Explica;Rock
20;Dan Miller;USA;Sambas De Enredo 2001;Various Artists;Tradição;Latin
20;Dan Miller;USA;Sambas De Enredo 2001;Various Artists;Viradouro;Latin
20;Dan Miller;USA;Supernatural;Santana;Maria Maria;Rock
20;Dan Miller;USA;The Best of Ed Motta;Ed Motta;Agora Que O Dia Acordou;Latin
20;Dan Miller;USA;The Best of Ed Motta;Ed Motta;Entre E Ouça;Latin
20;Dan Miller;USA;The Essential Miles Davis [Disc 1];Miles Davis;Bye Bye Blackbird;Jazz
20;Dan Miller;USA;The Essential Miles Davis [Disc 2];Miles Davis;Nefertiti;Jazz
20;Dan Miller;USA;The Final Concerts (Disc 2);Deep Purple;Going Down / Highway Star;Rock
20;Dan Miller;USA;The Office, Season 3;The Office;The Convention;TV Shows
20;Dan Miller;USA;The Office, Season 3;The Office;The Coup;TV Shows
20;Dan Miller;USA;Unplugged;Eric Clapton;A Paz;Latin
20;Dan Miller;USA;Unplugged;Eric Clapton;Refazenda;Latin
20;Dan Miller;USA;Unplugged;Eric Clapton;Tempo Rei;Latin
20;Dan Miller;USA;Unplugged;Eric Clapton;Toda Menina Baiana;Latin
20;Dan Miller;USA;Up An' Atom;Gene Krupa;Boogie Blues;Jazz
20;Dan Miller;USA;Up An' Atom;Gene Krupa;Don't Take Your Love From Me;Jazz
20;Dan Miller;USA;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius;Deixa;Bossa Nova
20;Dan Miller;USA;Vinícius De Moraes - Sem Limite;Toquinho & Vinícius;Onde Anda Você;Bossa Nova
21;Kathy Chase;USA;Acústico MTV [Live];Cidade Negra;Pensamento;Reggae
21;Kathy Chase;USA;Acústico MTV [Live];Cidade Negra;Soldado Da Paz;Reggae
21;Kathy Chase;USA;All That You Can't Leave Behind;U2;New York;Rock
21;Kathy Chase;USA;All That You Can't Leave Behind;U2;When I Look At The World;Rock
21;Kathy Chase;USA;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso;O Beco;Latin
21;Kathy Chase;USA;Arquivo Os Paralamas Do Sucesso;Os Paralamas Do Sucesso;Romance Ideal;Latin
21;Kathy Chase;USA;Axé Bahia 2001;Various Artists;Levada do Amor (Ailoviu);Pop
21;Kathy Chase;USA;Back to Black;Amy Winehouse;Back to Black;R&B/Soul
21;Kathy Chase;USA;Back to Black;Amy Winehouse;Tears Dry On Their Own;R&B/Soul
21;Kathy Chase;USA;BBC Sessions [Disc 1] [Live];Led Zeppelin;Communication Breakdown;Rock
21;Kathy Chase;USA;BBC Sessions [Disc 1] [Live];Led Zeppelin;I Can't Quit You Baby(2);Rock
21;Kathy Chase;USA;Blue Moods;Incognito;Colibri;Jazz
21;Kathy Chase;USA;Blue Moods;Incognito;L'Arc En Ciel De Miles;Jazz
21;Kathy Chase;USA;Blue Moods;Incognito;Millenium;Jazz
21;Kathy Chase;USA;Bongo Fury;Frank Zappa & Captain Beefheart;Advance Romance;Rock
21;Kathy Chase;USA;Carnaval 2001;Various Artists;Camisa Verde 2001;Soundtrack
21;Kathy Chase;USA;Chill: Brazil (Disc 1);Marcos Valle;Mas Que Nada;Latin
21;Kathy Chase;USA;Chill: Brazil (Disc 1);Marcos Valle;Mistério da Raça;Latin
21;Kathy Chase;USA;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Tarde Em Itapoã;Latin
21;Kathy Chase;USA;Chill: Brazil (Disc 2);Antônio Carlos Jobim;Um Jantar Pra Dois;Latin
21;Kathy Chase;USA;Cidade Negra - Hits;Cidade Negra;Eu Também Quero Beijar;Reggae
21;Kathy Chase;USA;Cidade Negra - Hits;Cidade Negra;Falar A Verdade;Reggae
21;Kathy Chase;USA;Diary of a Madman (Remastered);Ozzy Osbourne;Flying High Again;Rock
21;Kathy Chase;USA;International Superhits;Green Day;Basket Case;Alternative & Punk
21;Kathy Chase;USA;International Superhits;Green Day;Geek Stink Breath;Alternative & Punk
21;Kathy Chase;USA;International Superhits;Green Day;Longview;Alternative & Punk
21;Kathy Chase;USA;International Superhits;Green Day;She;Alternative & Punk
21;Kathy Chase;USA;Na Pista;Cláudio Zoli;Felicidade Urgente;Latin
21;Kathy Chase;USA;Original Soundtracks 1;Passengers;Ito Okashi;Soundtrack
21;Kathy Chase;USA;Original Soundtracks 1;Passengers;Slug;Soundtrack
21;Kathy Chase;USA;The Best Of 1980-1990;U2;Desire;Rock
21;Kathy Chase;USA;Tribute;Ozzy Osbourne;Children Of The Grave;Metal
21;Kathy Chase;USA;Tribute;Ozzy Osbourne;Mr. Crowley;Metal
21;Kathy Chase;USA;Use Your Illusion II;Guns N' Roses;Breakdown;Metal
21;Kathy Chase;USA;Use Your Illusion II;Guns N' Roses;Estranged;Metal
21;Kathy Chase;USA;Use Your Illusion II;Guns N' Roses;Yesterdays;Metal
21;Kathy Chase;USA;Walking Into Clarksdale;Page & Plant;Walking Into Clarksdale;Rock
21;Kathy Chase;USA;Walking Into Clarksdale;Page & Plant;When The World Was Young;Rock
22;Heather Leacock;USA;Album Of The Year;Faith No More;Ashes To Ashes;Alternative & Punk
22;Heather Leacock;USA;Album Of The Year;Faith No More;Home Sick Home;Alternative & Punk
22;Heather Leacock;USA;Album Of The Year;Faith No More;Last Cup Of Sorrow;Alternative & Punk
22;Heather Leacock;USA;Alcohol Fueled Brewtality Live! [Disc 1];Black Label Society;Bored To Tears;Metal
22;Heather Leacock;USA;Alcohol Fueled Brewtality Live! [Disc 2];Black Label Society;Blood In The Wall;Metal
22;Heather Leacock;USA;Angel Dust;Faith No More;Malpractice;Alternative & Punk
22;Heather Leacock;USA;Angel Dust;Faith No More;Midlife Crisis;Alternative & Punk
22;Heather Leacock;USA;Audioslave;Audioslave;Exploder;Rock
22;Heather Leacock;USA;BackBeat Soundtrack;BackBeat;Carol;Rock And Roll
22;Heather Leacock;USA;BackBeat Soundtrack;BackBeat;Money;Rock And Roll
22;Heather Leacock;USA;Big Ones;Aerosmith;Amazing;Rock
22;Heather Leacock;USA;Facelift;Alice In Chains;It Ain't Like That;Rock
22;Heather Leacock;USA;Jagged Little Pill;Alanis Morissette;Not The Doctor;Rock
22;Heather Leacock;USA;Jagged Little Pill;Alanis Morissette;You Oughta Know;Rock
22;Heather Leacock;USA;Kill 'Em All;Metallica;Hit The Lights;Metal
22;Heather Leacock;USA;Kill 'Em All;Metallica;Phantom Lord;Metal
22;Heather Leacock;USA;Load;Metallica;Poor Twisted Me;Metal
22;Heather Leacock;USA;Load;Metallica;The House Jack Built;Metal
22;Heather Leacock;USA;Master Of Puppets;Metallica;Battery;Metal
22;Heather Leacock;USA;Master Of Puppets;Metallica;Orion;Metal
22;Heather Leacock;USA;Out Of Exile;Audioslave;Doesn't Remind Me;Alternative & Punk
22;Heather Leacock;USA;Plays Metallica By Four Cellos;Apocalyptica;Welcome Home (Sanitarium);Metal
22;Heather Leacock;USA;Prenda Minha;Caetano Veloso;Atrás Da Verd-E-Rosa Só Não Vai Quem Já Morreu;Latin
22;Heather Leacock;USA;Prenda Minha;Caetano Veloso;Mel;Latin
22;Heather Leacock;USA;Prenda Minha;Caetano Veloso;Odara;Latin
22;Heather Leacock;USA;Prenda Minha;Caetano Veloso;Sozinho;Latin
22;Heather Leacock;USA;ReLoad;Metallica;Better Than You;Metal
22;Heather Leacock;USA;ReLoad;Metallica;Low Man's Lyric;Metal
22;Heather Leacock;USA;Ride The Lightning;Metallica;Fade To Black;Metal
22;Heather Leacock;USA;Serie Sem Limite (Disc 1);Tim Maia;Música No Ar;Latin
22;Heather Leacock;USA;The Best Of 1980-1990;U2;Angel Of Harlem;Rock
22;Heather Leacock;USA;The Best Of 1980-1990;U2;When Love Comes To Town;Rock
22;Heather Leacock;USA;The Best Of Billy Cobham;Billy Cobham;Solo-Panhandler;Jazz
22;Heather Leacock;USA;The Office, Season 3;The Office;Branch Closing;TV Shows
22;Heather Leacock;USA;The Office, Season 3;The Office;The Initiation;TV Shows
22;Heather Leacock;USA;Unplugged;Eric Clapton;Old Love;Blues
22;Heather Leacock;USA;Warner 25 Anos;Antônio Carlos Jobim;O Boto (Bôto);Jazz
22;Heather Leacock;USA;Warner 25 Anos;Antônio Carlos Jobim;Por Causa De Você;Jazz
23;John Gordon;USA;...And Justice For All;Metallica;Harvester Of Sorrow;Metal
23;John Gordon;USA;Ace Of Spades;Motörhead;Fast And Loose;Metal
23;John Gordon;USA;Alcohol Fueled Brewtality Live! [Disc 1];Black Label Society;Super Terrorizer;Metal
23;John Gordon;USA;Alcohol Fueled Brewtality Live! [Disc 2];Black Label Society;Heart Of Gold;Metal
23;John Gordon;USA;Back to Black;Amy Winehouse;Some Unholy War;R&B/Soul
